Data,Produto,Categoria,Preço,Quantidade,Desconto,Total_Venda,Idade,Renda
2023-12-12,Feijão,Produtos de Mercearia,25.84,11,0.0,284.24,32,1905.58
2023-12-12,Macarrão,Produtos de Mercearia,18.62,7,0.0,130.34,46,2822.1
2023-12-12,Óleo,Produtos de Mercearia,21.59,5,0.0,107.95,48,2710.78
2023-12-12,Azeite,Produtos de Mercearia,40.14,16,0.0,642.24,45,1100.55
2023-12-12,Farinha,Produtos de Mercearia,13.79,11,0.0,151.69,33,2260.89
2023-12-12,Leite,Laticínios e Ovos,41.16,6,0.0,246.95999999999998,65,3983.45
2023-12-12,Queijo,Laticínios e Ovos,12.2,2,0.0,24.4,72,1274.83
2023-12-12,Iogurte,Laticínios e Ovos,49.9,19,0.0,948.1,29,3365.35
2023-12-12,Manteiga,Laticínios e Ovos,12.66,18,0.0,227.88,34,1444.3
2023-12-12,Ovos,Laticínios e Ovos,25.11,18,0.0,451.98,28,1884.55
2023-12-12,Refrigerantes,Bebidas,49.0,6,0.0,294.0,67,4977.05
2023-12-12,Sucos,Bebidas,6.81,10,0.0,68.1,72,2587.59
2023-12-12,Água mineral,Bebidas,16.89,17,0.0,287.13,19,3657.58
2023-12-12,Cervejas,Bebidas,18.17,3,0.0,54.510000000000005,71,1738.56
2023-12-12,Vinhos,Bebidas,42.22,6,0.0,253.32,54,2405.36
2023-12-12,Detergentes,Produtos de Limpeza,17.25,9,0.0,155.25,52,2129.08
2023-12-12,Sabão em pó,Produtos de Limpeza,23.91,6,0.0,143.46,35,1573.69
2023-12-12,Amaciantes,Produtos de Limpeza,39.29,3,0.0,117.87,71,1402.43
2023-12-12,Limpadores multiuso,Produtos de Limpeza,42.96,17,0.0,730.32,58,1231.16
2023-12-12,Esponjas,Produtos de Limpeza,2.52,18,0.0,45.36,44,4653.74
2023-12-12,Shampoos,Produtos de Higiene Pessoal,36.81,7,0.0,257.67,59,4896.89
2023-12-12,Sabonetes,Produtos de Higiene Pessoal,29.86,17,0.0,507.62,52,3309.64
2023-12-12,Creme dental,Produtos de Higiene Pessoal,21.82,4,0.0,87.28,58,4700.25
2023-12-12,Desodorantes,Produtos de Higiene Pessoal,3.33,8,0.0,26.64,41,4673.96
2023-12-12,Papel higiênico,Produtos de Higiene Pessoal,29.2,16,0.0,467.2,67,3984.6
2023-12-12,Sorvetes,Congelados,14.49,15,0.0,217.35,34,3546.82
2023-12-12,Pizzas congeladas,Congelados,36.01,17,0.0,612.17,34,2976.07
2023-12-12,Vegetais congelados,Congelados,16.78,18,0.0,302.04,27,4085.72
2023-12-12,Pratos prontos congelados,Congelados,6.31,6,0.0,37.86,74,2196.54
2023-12-12,Frango empanado,Congelados,13.65,14,0.0,191.1,48,1277.72
2023-12-12,Ração para cães,Pet Shop,41.67,2,0.0,83.34,42,4253.48
2023-12-12,Ração para gatos,Pet Shop,49.05,9,0.0,441.45,65,3481.93
2023-12-12,Petiscos,Pet Shop,15.48,4,0.0,61.92,21,1296.72
2023-12-12,Brinquedos para pets,Pet Shop,23.63,3,0.0,70.89,43,4419.33
2023-12-12,Produtos de higiene para pets,Pet Shop,36.47,16,0.0,583.52,41,1307.37
2023-12-12,Panelas,Utilidades Domésticas,32.19,11,0.0,354.09,38,2024.87
2023-12-12,Talheres,Utilidades Domésticas,34.26,12,0.0,411.12,65,3983.44
2023-12-12,Copos,Utilidades Domésticas,2.36,4,0.0,9.44,28,2792.94
2023-12-12,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,29.2,4,0.0,116.8,69,1818.72
2023-12-13,Maçãs,Alimentos Frescos,23.48,1,0.0,23.48,60,3515.18
2023-12-13,Bananas,Alimentos Frescos,20.28,3,0.0,60.84,57,1685.46
2023-12-13,Laranjas,Alimentos Frescos,32.4,16,0.0,518.4,68,2955.95
2023-12-13,Tomates,Alimentos Frescos,4.12,15,0.0,61.800000000000004,61,3623.56
2023-12-13,Alface,Alimentos Frescos,46.78,14,0.0,654.9200000000001,50,2570.27
2023-12-13,Cenouras,Alimentos Frescos,34.12,13,0.0,443.55999999999995,33,1562.39
2023-12-13,Frango,Alimentos Frescos,24.0,14,0.0,336.0,28,4219.19
2023-12-13,Carne bovina,Alimentos Frescos,9.04,12,0.0,108.47999999999999,74,3602.49
2023-12-13,Carne suína,Alimentos Frescos,14.98,13,0.0,194.74,69,2179.61
2023-12-13,Salmão,Alimentos Frescos,1.95,18,0.0,35.1,23,1322.56
2023-12-13,Tilápia,Alimentos Frescos,10.98,9,0.0,98.82000000000001,65,4384.13
2023-12-13,Atum,Alimentos Frescos,12.66,13,0.0,164.58,39,4899.34
2023-12-13,Pão francês,Alimentos Frescos,47.4,7,0.0,331.8,69,2586.45
2023-12-13,Pão integral,Alimentos Frescos,6.95,18,0.0,125.10000000000001,21,3738.14
2023-12-13,Croissants,Alimentos Frescos,1.03,7,0.0,7.21,67,3235.27
2023-12-13,Arroz,Produtos de Mercearia,36.6,19,0.0,695.4,48,3304.6
2023-12-13,Feijão,Produtos de Mercearia,13.65,3,0.0,40.95,51,1049.31
2023-12-13,Macarrão,Produtos de Mercearia,40.0,19,0.0,760.0,50,3413.17
2023-12-13,Óleo,Produtos de Mercearia,7.76,3,0.0,23.28,55,1664.33
2023-12-13,Azeite,Produtos de Mercearia,29.07,4,0.0,116.28,22,1708.45
2023-12-13,Farinha,Produtos de Mercearia,36.0,10,0.0,360.0,43,3354.05
2023-12-13,Leite,Laticínios e Ovos,39.2,7,0.0,274.40000000000003,53,3269.52
2023-12-13,Queijo,Laticínios e Ovos,48.63,16,0.0,778.08,61,4450.48
2023-12-13,Iogurte,Laticínios e Ovos,6.38,17,0.0,108.46,57,1713.28
2023-12-13,Manteiga,Laticínios e Ovos,37.65,14,0.0,527.1,18,3630.38
2023-12-13,Ovos,Laticínios e Ovos,39.34,17,0.0,668.7800000000001,38,1604.48
2023-12-13,Refrigerantes,Bebidas,22.95,4,0.0,91.8,40,3122.75
2023-12-13,Sucos,Bebidas,20.07,16,0.0,321.12,39,3686.88
2023-12-13,Água mineral,Bebidas,13.78,4,0.0,55.12,33,1199.33
2023-12-13,Cervejas,Bebidas,42.72,11,0.0,469.91999999999996,53,2604.88
2023-12-13,Vinhos,Bebidas,28.07,9,0.0,252.63,25,2168.31
2023-12-13,Detergentes,Produtos de Limpeza,18.47,14,0.0,258.58,62,3406.37
2023-12-13,Sabão em pó,Produtos de Limpeza,20.13,6,0.0,120.78,33,1626.42
2023-12-13,Amaciantes,Produtos de Limpeza,8.03,12,0.0,96.35999999999999,31,3969.03
2023-12-13,Limpadores multiuso,Produtos de Limpeza,13.15,2,0.0,26.3,69,2710.56
2023-12-13,Esponjas,Produtos de Limpeza,11.77,6,0.0,70.62,61,1804.84
2023-12-13,Shampoos,Produtos de Higiene Pessoal,45.29,14,0.0,634.06,45,3846.58
2023-12-13,Sabonetes,Produtos de Higiene Pessoal,17.93,10,0.0,179.3,71,3196.69
2023-12-13,Creme dental,Produtos de Higiene Pessoal,42.57,10,0.0,425.7,31,3403.14
2023-12-13,Desodorantes,Produtos de Higiene Pessoal,24.86,16,0.0,397.76,74,4580.06
2023-12-13,Papel higiênico,Produtos de Higiene Pessoal,47.14,12,0.0,565.6800000000001,66,1105.69
2023-12-13,Sorvetes,Congelados,44.74,1,0.0,44.74,37,1316.78
2023-12-13,Pizzas congeladas,Congelados,40.99,1,0.0,40.99,67,1122.95
2023-12-13,Vegetais congelados,Congelados,49.24,5,0.0,246.20000000000002,61,1835.89
2023-12-13,Pratos prontos congelados,Congelados,46.59,6,0.0,279.54,37,2551.82
2023-12-13,Frango empanado,Congelados,46.7,17,0.0,793.9000000000001,42,4489.19
2023-12-13,Ração para cães,Pet Shop,28.39,8,0.0,227.12,71,1280.64
2023-12-13,Ração para gatos,Pet Shop,33.98,19,0.0,645.6199999999999,52,4790.65
2023-12-13,Petiscos,Pet Shop,9.09,1,0.0,9.09,55,4632.04
2023-12-13,Brinquedos para pets,Pet Shop,26.59,1,0.0,26.59,72,4674.19
2023-12-13,Produtos de higiene para pets,Pet Shop,7.85,8,0.0,62.8,35,4715.36
2023-12-13,Panelas,Utilidades Domésticas,31.94,4,0.0,127.76,74,2735.6
2023-12-13,Talheres,Utilidades Domésticas,23.45,15,0.0,351.75,54,3862.51
2023-12-13,Copos,Utilidades Domésticas,30.36,15,0.0,455.4,60,2913.13
2023-12-13,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,13.66,7,0.0,95.62,70,3761.07
2023-12-14,Maçãs,Alimentos Frescos,3.24,8,0.0,25.92,43,1072.87
2023-12-14,Bananas,Alimentos Frescos,39.2,4,0.0,156.8,51,2207.19
2023-12-14,Laranjas,Alimentos Frescos,1.16,3,0.0,3.4799999999999995,32,2463.07
2023-12-14,Tomates,Alimentos Frescos,36.89,18,0.0,664.02,43,3144.31
2023-12-14,Alface,Alimentos Frescos,29.02,9,0.0,261.18,69,1464.47
2023-12-14,Cenouras,Alimentos Frescos,19.87,18,0.0,357.66,53,1911.91
2023-12-14,Frango,Alimentos Frescos,18.88,16,0.0,302.08,63,2522.96
2023-12-14,Carne bovina,Alimentos Frescos,40.73,3,0.0,122.19,45,1619.65
2023-12-14,Carne suína,Alimentos Frescos,17.14,9,0.0,154.26,20,2334.62
2023-12-14,Salmão,Alimentos Frescos,41.69,8,0.0,333.52,69,3271.52
2023-12-14,Tilápia,Alimentos Frescos,5.56,11,0.0,61.16,52,2875.77
2023-12-14,Atum,Alimentos Frescos,5.9,2,0.0,11.8,72,4480.82
2023-12-14,Pão francês,Alimentos Frescos,43.09,6,0.0,258.54,32,3806.77
2023-12-14,Pão integral,Alimentos Frescos,1.72,5,0.0,8.6,60,2270.05
2023-12-14,Croissants,Alimentos Frescos,11.18,3,0.0,33.54,35,3722.97
2023-12-14,Arroz,Produtos de Mercearia,23.57,11,0.0,259.27,56,1372.92
2023-12-14,Feijão,Produtos de Mercearia,15.8,2,0.0,31.6,57,4182.99
2023-12-14,Macarrão,Produtos de Mercearia,7.3,16,0.0,116.8,23,2111.05
2023-12-14,Óleo,Produtos de Mercearia,34.72,9,0.0,312.48,58,3617.05
2023-12-14,Azeite,Produtos de Mercearia,21.81,14,0.0,305.34,44,2438.87
2023-12-14,Farinha,Produtos de Mercearia,4.31,19,0.0,81.88999999999999,20,3288.99
2023-12-14,Leite,Laticínios e Ovos,44.47,11,0.0,489.16999999999996,71,1381.5
2023-12-14,Queijo,Laticínios e Ovos,34.4,8,0.0,275.2,47,1973.02
2023-12-14,Iogurte,Laticínios e Ovos,49.57,1,0.0,49.57,31,2743.84
2023-12-14,Manteiga,Laticínios e Ovos,39.63,15,0.0,594.45,38,2691.42
2023-12-14,Ovos,Laticínios e Ovos,40.68,18,0.0,732.24,23,4516.08
2023-12-14,Refrigerantes,Bebidas,49.99,10,0.0,499.90000000000003,70,3023.55
2023-12-14,Sucos,Bebidas,31.26,12,0.0,375.12,67,3397.03
2023-12-14,Água mineral,Bebidas,36.58,6,0.0,219.48,37,2951.41
2023-12-14,Cervejas,Bebidas,18.98,14,0.0,265.72,19,4314.6
2023-12-14,Vinhos,Bebidas,45.11,7,0.0,315.77,19,1559.36
2023-12-14,Detergentes,Produtos de Limpeza,18.9,1,0.0,18.9,27,4419.63
2023-12-14,Sabão em pó,Produtos de Limpeza,31.82,15,0.0,477.3,63,2572.44
2023-12-14,Amaciantes,Produtos de Limpeza,12.16,4,0.0,48.64,19,4656.1
2023-12-14,Limpadores multiuso,Produtos de Limpeza,26.01,11,0.0,286.11,43,4729.74
2023-12-14,Esponjas,Produtos de Limpeza,5.67,13,0.0,73.71,73,3598.1
2023-12-14,Shampoos,Produtos de Higiene Pessoal,12.53,15,0.0,187.95,68,4962.08
2023-12-14,Sabonetes,Produtos de Higiene Pessoal,21.0,19,0.0,399.0,27,3859.44
2023-12-14,Creme dental,Produtos de Higiene Pessoal,43.98,12,0.0,527.76,60,4035.57
2023-12-14,Desodorantes,Produtos de Higiene Pessoal,42.19,19,0.0,801.6099999999999,45,4709.11
2023-12-14,Papel higiênico,Produtos de Higiene Pessoal,11.78,12,0.0,141.35999999999999,39,4622.08
2023-12-14,Sorvetes,Congelados,28.96,1,0.0,28.96,48,4296.94
2023-12-14,Pizzas congeladas,Congelados,44.01,18,0.0,792.18,33,2354.51
2023-12-14,Vegetais congelados,Congelados,33.47,16,0.0,535.52,68,2412.0
2023-12-14,Pratos prontos congelados,Congelados,18.24,16,0.0,291.84,37,4173.72
2023-12-14,Frango empanado,Congelados,2.95,8,0.0,23.6,58,4590.63
2023-12-14,Ração para cães,Pet Shop,48.86,2,0.0,97.72,57,4005.38
2023-12-14,Ração para gatos,Pet Shop,29.09,14,0.0,407.26,66,3855.11
2023-12-14,Petiscos,Pet Shop,24.49,11,0.0,269.39,36,1066.05
2023-12-14,Brinquedos para pets,Pet Shop,19.13,9,0.0,172.17,70,4265.14
2023-12-14,Produtos de higiene para pets,Pet Shop,29.34,6,0.0,176.04,70,3075.29
2023-12-14,Panelas,Utilidades Domésticas,26.02,1,0.0,26.02,31,4208.06
2023-12-14,Talheres,Utilidades Domésticas,12.66,8,0.0,101.28,30,3913.49
2023-12-14,Copos,Utilidades Domésticas,27.82,18,0.0,500.76,36,2189.68
2023-12-14,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,32.93,15,0.0,493.95,30,4876.06
2023-12-15,Maçãs,Alimentos Frescos,11.54,3,0.0,34.62,65,2790.49
2023-12-15,Bananas,Alimentos Frescos,34.96,3,0.0,104.88,72,3284.75
2023-12-15,Laranjas,Alimentos Frescos,47.21,12,0.0,566.52,45,1935.95
2023-12-15,Tomates,Alimentos Frescos,12.9,18,0.0,232.20000000000002,27,2256.5
2023-12-15,Alface,Alimentos Frescos,8.2,1,0.0,8.2,44,2878.26
2023-12-15,Cenouras,Alimentos Frescos,12.08,13,0.0,157.04,36,1741.24
2023-12-15,Frango,Alimentos Frescos,37.81,15,0.0,567.1500000000001,55,1427.85
2023-12-15,Carne bovina,Alimentos Frescos,29.6,15,0.0,444.0,39,4278.63
2023-12-15,Carne suína,Alimentos Frescos,41.31,8,0.0,330.48,66,4813.38
2023-12-15,Salmão,Alimentos Frescos,33.75,1,0.0,33.75,71,2448.38
2023-12-15,Tilápia,Alimentos Frescos,21.37,5,0.0,106.85000000000001,48,4157.08
2023-12-15,Atum,Alimentos Frescos,14.92,6,0.0,89.52,73,2367.15
2023-12-15,Pão francês,Alimentos Frescos,23.44,4,0.0,93.76,44,4161.43
2023-12-15,Pão integral,Alimentos Frescos,47.63,5,0.0,238.15,20,2311.08
2023-12-15,Croissants,Alimentos Frescos,37.84,2,0.0,75.68,29,4594.36
2023-12-15,Arroz,Produtos de Mercearia,19.29,17,0.0,327.93,57,1879.88
2023-12-15,Feijão,Produtos de Mercearia,17.22,15,0.0,258.29999999999995,64,2766.07
2023-12-15,Macarrão,Produtos de Mercearia,43.54,5,0.0,217.7,29,4781.06
2023-12-15,Óleo,Produtos de Mercearia,11.34,2,0.0,22.68,21,2623.96
2023-12-15,Azeite,Produtos de Mercearia,40.45,8,0.0,323.6,62,2576.96
2023-12-15,Farinha,Produtos de Mercearia,19.89,8,0.0,159.12,44,4731.73
2023-12-15,Leite,Laticínios e Ovos,38.6,16,0.0,617.6,56,4458.69
2023-12-15,Queijo,Laticínios e Ovos,10.73,14,0.0,150.22,26,1102.82
2023-12-15,Iogurte,Laticínios e Ovos,29.17,18,0.0,525.0600000000001,74,2446.9
2023-12-15,Manteiga,Laticínios e Ovos,22.45,14,0.0,314.3,21,4746.87
2023-12-15,Ovos,Laticínios e Ovos,36.33,16,0.0,581.28,35,1006.11
2023-12-15,Refrigerantes,Bebidas,19.73,12,0.0,236.76,46,4335.12
2023-12-15,Sucos,Bebidas,35.32,18,0.0,635.76,71,3842.01
2023-12-15,Água mineral,Bebidas,26.54,8,0.0,212.32,22,2066.44
2023-12-15,Cervejas,Bebidas,21.16,1,0.0,21.16,45,1374.52
2023-12-15,Vinhos,Bebidas,42.32,1,0.0,42.32,30,1636.55
2023-12-15,Detergentes,Produtos de Limpeza,45.11,19,0.0,857.09,33,1875.22
2023-12-15,Sabão em pó,Produtos de Limpeza,22.07,10,0.0,220.7,53,2109.58
2023-12-15,Amaciantes,Produtos de Limpeza,23.17,15,0.0,347.55,52,2236.03
2023-12-15,Limpadores multiuso,Produtos de Limpeza,31.69,15,0.0,475.35,57,1712.98
2023-12-15,Esponjas,Produtos de Limpeza,20.28,18,0.0,365.04,31,1729.85
2023-12-15,Shampoos,Produtos de Higiene Pessoal,32.02,6,0.0,192.12,67,1787.26
2023-12-15,Sabonetes,Produtos de Higiene Pessoal,21.85,1,0.0,21.85,59,4899.68
2023-12-15,Creme dental,Produtos de Higiene Pessoal,3.66,10,0.0,36.6,40,1753.46
2023-12-15,Desodorantes,Produtos de Higiene Pessoal,34.86,6,0.0,209.16,60,4503.35
2023-12-15,Papel higiênico,Produtos de Higiene Pessoal,38.08,8,0.0,304.64,54,4845.91
2023-12-15,Sorvetes,Congelados,37.9,15,0.0,568.5,57,3362.61
2023-12-15,Pizzas congeladas,Congelados,22.5,1,0.0,22.5,38,2217.21
2023-12-15,Vegetais congelados,Congelados,48.33,9,0.0,434.96999999999997,43,4016.11
2023-12-15,Pratos prontos congelados,Congelados,8.32,9,0.0,74.88,70,3787.42
2023-12-15,Frango empanado,Congelados,14.42,9,0.0,129.78,71,2065.92
2023-12-15,Ração para cães,Pet Shop,42.76,6,0.0,256.56,44,4398.86
2023-12-15,Ração para gatos,Pet Shop,28.07,5,0.0,140.35,66,3035.19
2023-12-15,Petiscos,Pet Shop,25.27,15,0.0,379.05,72,3791.75
2023-12-15,Brinquedos para pets,Pet Shop,19.37,8,0.0,154.96,35,4336.25
2023-12-15,Produtos de higiene para pets,Pet Shop,7.84,17,0.0,133.28,59,1292.13
2023-12-15,Panelas,Utilidades Domésticas,31.92,10,0.0,319.20000000000005,50,3727.41
2023-12-15,Talheres,Utilidades Domésticas,4.03,5,0.0,20.150000000000002,21,3510.15
2023-12-15,Copos,Utilidades Domésticas,12.54,5,0.0,62.699999999999996,59,3852.08
2023-12-15,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,23.93,8,0.0,191.44,33,4965.98
2023-12-16,Maçãs,Alimentos Frescos,24.84,18,0.0,447.12,24,2909.2
2023-12-16,Bananas,Alimentos Frescos,41.8,18,0.0,752.4,55,3596.55
2023-12-16,Laranjas,Alimentos Frescos,21.58,5,0.0,107.89999999999999,36,1755.17
2023-12-16,Tomates,Alimentos Frescos,9.58,4,0.0,38.32,42,1344.17
2023-12-16,Alface,Alimentos Frescos,38.53,9,0.0,346.77,57,2223.26
2023-12-16,Cenouras,Alimentos Frescos,46.62,16,0.0,745.92,60,3696.94
2023-12-16,Frango,Alimentos Frescos,27.89,19,0.0,529.91,58,3329.94
2023-12-16,Carne bovina,Alimentos Frescos,26.03,2,0.0,52.06,50,2936.5
2023-12-16,Carne suína,Alimentos Frescos,1.64,3,0.0,4.92,24,2788.63
2023-12-16,Salmão,Alimentos Frescos,24.34,6,0.0,146.04,72,3702.19
2023-12-16,Tilápia,Alimentos Frescos,8.92,9,0.0,80.28,20,4642.18
2023-12-16,Atum,Alimentos Frescos,21.78,9,0.0,196.02,48,1840.12
2023-12-16,Pão francês,Alimentos Frescos,28.83,9,0.0,259.46999999999997,26,1748.51
2023-12-16,Pão integral,Alimentos Frescos,29.36,7,0.0,205.51999999999998,19,3672.36
2023-12-16,Croissants,Alimentos Frescos,22.74,18,0.0,409.32,64,4336.93
2023-12-16,Arroz,Produtos de Mercearia,18.81,19,0.0,357.39,47,3637.5
2023-12-16,Feijão,Produtos de Mercearia,13.64,10,0.0,136.4,26,3068.66
2023-12-16,Macarrão,Produtos de Mercearia,34.7,14,0.0,485.80000000000007,35,1247.1
2023-12-16,Óleo,Produtos de Mercearia,48.04,4,0.0,192.16,25,4893.45
2023-12-16,Azeite,Produtos de Mercearia,48.33,12,0.0,579.96,50,4857.83
2023-12-16,Farinha,Produtos de Mercearia,46.39,8,0.0,371.12,45,2336.88
2023-12-16,Leite,Laticínios e Ovos,22.71,1,0.0,22.71,28,2370.09
2023-12-16,Queijo,Laticínios e Ovos,25.19,19,0.0,478.61,21,4970.27
2023-12-16,Iogurte,Laticínios e Ovos,15.52,15,0.0,232.79999999999998,18,3393.09
2023-12-16,Manteiga,Laticínios e Ovos,18.58,1,0.0,18.58,34,1621.71
2023-12-16,Ovos,Laticínios e Ovos,30.98,14,0.0,433.72,52,3002.19
2023-12-16,Refrigerantes,Bebidas,26.16,9,0.0,235.44,46,1398.56
2023-12-16,Sucos,Bebidas,45.74,16,0.0,731.84,43,3824.43
2023-12-16,Água mineral,Bebidas,32.11,1,0.0,32.11,37,1555.53
2023-12-16,Cervejas,Bebidas,4.95,13,0.0,64.35000000000001,70,3971.48
2023-12-16,Vinhos,Bebidas,27.32,9,0.0,245.88,25,1584.35
2023-12-16,Detergentes,Produtos de Limpeza,38.31,12,0.0,459.72,57,1085.13
2023-12-16,Sabão em pó,Produtos de Limpeza,22.71,18,0.0,408.78000000000003,37,4375.74
2023-12-16,Amaciantes,Produtos de Limpeza,8.79,9,0.0,79.10999999999999,20,1665.54
2023-12-16,Limpadores multiuso,Produtos de Limpeza,7.1,10,0.0,71.0,39,3331.73
2023-12-16,Esponjas,Produtos de Limpeza,9.56,16,0.0,152.96,56,1823.02
2023-12-16,Shampoos,Produtos de Higiene Pessoal,17.51,14,0.0,245.14000000000001,27,3709.74
2023-12-16,Sabonetes,Produtos de Higiene Pessoal,14.1,18,0.0,253.79999999999998,32,3417.95
2023-12-16,Creme dental,Produtos de Higiene Pessoal,23.02,7,0.0,161.14,64,3558.37
2023-12-16,Desodorantes,Produtos de Higiene Pessoal,20.1,1,0.0,20.1,22,1847.92
2023-12-16,Papel higiênico,Produtos de Higiene Pessoal,13.6,12,0.0,163.2,43,4786.87
2023-12-16,Sorvetes,Congelados,25.5,4,0.0,102.0,50,3285.46
2023-12-16,Pizzas congeladas,Congelados,22.08,18,0.0,397.43999999999994,24,3632.78
2023-12-16,Vegetais congelados,Congelados,41.25,3,0.0,123.75,19,1097.25
2023-12-16,Pratos prontos congelados,Congelados,6.54,1,0.0,6.54,65,3672.67
2023-12-16,Frango empanado,Congelados,48.01,4,0.0,192.04,38,4913.33
2023-12-16,Ração para cães,Pet Shop,14.15,19,0.0,268.85,40,4969.8
2023-12-16,Ração para gatos,Pet Shop,48.12,2,0.0,96.24,55,2806.09
2023-12-16,Petiscos,Pet Shop,33.35,4,0.0,133.4,63,1523.71
2023-12-16,Brinquedos para pets,Pet Shop,4.76,2,0.0,9.52,40,3879.04
2023-12-16,Produtos de higiene para pets,Pet Shop,33.74,11,0.0,371.14000000000004,62,2616.04
2023-12-16,Panelas,Utilidades Domésticas,38.18,15,0.0,572.7,57,3787.48
2023-12-16,Talheres,Utilidades Domésticas,5.44,18,0.0,97.92,74,4411.71
2023-12-16,Copos,Utilidades Domésticas,44.02,7,0.0,308.14000000000004,26,2500.83
2023-12-16,"Produtos descartáveis (pratos, copos, talheres)",Utilidades Domésticas,14.35,19,0.0,272.65,27,4930.7
2023-12-17,Maçãs,Alimentos Frescos,34.23,18,0.0,616.14,21,1411.71
2023-12-17,Bananas,Alimentos Frescos,44.03,15,0.0,660.45,26,3525.64
2023-12-17,Laranjas,Alimentos Frescos,22.24,16,0.0,355.84,28,1109.7
2023-12-17,Tomates,Alimentos Frescos,45.07,7,0.0,315.49,49,2949.03
2023-12-17,Alface,Alimentos Frescos,35.71,9,0.0,321.39,73,4767.99
2023-12-17,Cenouras,Alimentos Frescos,49.62,18,0.0,893.16,63,3011.6
2023-12-17,Frango,Alimentos Frescos,18.55,15,0.0,278.25,24,2478.25
2023-12-17,Carne bovina,Alimentos Frescos,47.12,2,0.0,94.24,61,4906.95
2023-12-17,Carne suína,Alimentos Frescos,26.61,16,0.0,425.76,21,3467.67
2023-12-17,Salmão,Alimentos Frescos,32.11,3,0.0,96.33,35,1414.68
2023-12-17,Tilápia,Alimentos Frescos,41.88,1,0.0,41.88,70,1608.64
2023-12-17,Atum,Alimentos Frescos,16.03,4,0.0,64.12,32,1786.18
2023-12-17,Pão francês,Alimentos Frescos,38.62,12,0.0,463.43999999999994,34,3091.1
2023-12-17,Pão integral,Alimentos Frescos,38.83,5,0.0,194.14999999999998,59,3028.18
2023-12-17,Croissants,Alimentos Frescos,49.26,5,0.0,246.29999999999998,59,3895.98
2023-12-17,Arroz,Produtos de Mercearia,15.8,14,0.0,221.20000000000002,37,2127.48
2023-12-17,Feijão,Produtos de Mercearia,4.54,16,0.0,72.64,41,2291.14
2023-12-17,Macarrão,Produtos de Mercearia,13.77,18,0.0,247.85999999999999,67,3023.31
2023-12-17,Óleo,Produtos de Mercearia,31.49,13,0.0,409.37,23,4370.05
2023-12-17,Azeite,Produtos de Mercearia,11.15,19,0.0,211.85,59,1759.88
2023-12-17,Farinha,Produtos de Mercearia,49.54,18,0.0,891.72,43,2310.75
2023-12-17,Leite,Laticínios e Ovos,24.81,19,0.0,471.39,35,3489.52
2023-12-17,Queijo,Laticínios e Ovos,44.85,19,0.0,852.15,68,4844.46
2023-12-17,Iogurte,Laticínios e Ovos,31.21,16,0.0,499.36,39,1322.46
2023-12-17,Manteiga,Laticínios e Ovos,13.93,1,0.0,13.93,48,4115.72
2023-12-17,Ovos,Laticínios e Ovos,9.04,14,0.0,126.55999999999999,20,1178.38
2023-12-17,Refrigerantes,Bebidas,42.6,10,0.0,426.0,68,2318.82
2023-12-17,Sucos,Bebidas,9.08,1,0.0,9.08,56,1269.79
2023-12-17,Água mineral,Bebidas,24.57,12,0.0,294.84000000000003,37,3714.17
2023-12-17,Cervejas,Bebidas,44.4,6,0.0,266.4,65,3609.34
2023-12-17,Vinhos,Bebidas,35.62,17,0.0,605.54,68,3637.2
2023-12-17,Detergentes,Produtos de Limpeza,29.28,14,0.0,409.92,66,2859.78
2023-12-17,Sabão em pó,Produtos de Limpeza,6.94,10,0.0,69.4,30,2274.39
2023-12-17,Amaciantes,Produtos de Limpeza,28.22,13,0.0,366.86,23,2064.5
2023-12-17,Limpadores multiuso,Produtos de Limpeza,24.45,1,0.0,24.45,62,3433.06
2023-12-17,Esponjas,Produtos de Limpeza,5.81,8,0.0,46.48,19,3454.97
2023-12-17,Shampoos,Produtos de Higiene Pessoal,14.46,4,0.0,57.84,27,2317.47
2023-12-17,Sabonetes,Produtos de Higiene Pessoal,11.27,8,0.0,90.16,40,2346.0
2023-12-17,Creme dental,Produtos de Higiene Pessoal,49.65,17,0.0,844.05,46,2683.14
2023-12-17,Desodorantes,Produtos de Higiene Pessoal,19.38,13,0.0,251.94,28,4204.72
2023-12-17,Papel higiênico,Produtos de Higiene Pessoal,31.97,11,0.0,351.66999999999996,69,1611.93
2023-12-17,Sorvetes,Congelados,46.19,19,0.0,877.6099999999999,70,3744.58
2023-12-17,Pizzas congeladas,Congelados,42.4,6,0.0,254.39999999999998,28,3409.16
2023-12-17,Vegetais congelados,Congelados,9.6,15,0.0,144.0,31,1638.77
2023-12-17,Pratos prontos congelados,Congelados,48.65,6,0.0,291.9,26,3156.85
2023-12-17,Frango empanado,Congelados,19.03,5,0.0,95.15,72,2287.72
2023-12-17,Ração para cães,Pet Shop,11.09,6,0.0,66.53999999999999,58,3737.09
2023-12-17,Ração para gatos,Pet Shop,10.45,2,0.0,20.9,48,1744.74
2023-12-17,Petiscos,Pet Shop,20.94,17,0.0,355.98,42,3698.14
2023-12-17,Brinquedos para pets,Pet Shop,36.22,12,0.0,434.64,26,1491.09
